snapshot_version,cutoff_date,association_id,disease_code,pmid,pubmed_url,title,authors,abstract,keywords,publication_types,publication_year,journal,language_eligibility_status,eligibility_status,classification_status,semantic_status,relevance_class,decision_code,corpus_status,final_label_source,classification_version,integrity_status,integrity_last_checked_at,plain_language_explanation,eligibility_reason,language_exclusion_reason,association_updated_at
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-032,PD,25870559,https://pubmed.ncbi.nlm.nih.gov/25870559/,ER proteostasis disturbances in Parkinson's disease: novel insights.,Mercado Gabriela; Castillo Valentina; Vidal Rene; Hetz Claudio,,dopaminergic neurons; ER stress; gene therapy; Parkinson disease; preclinical models; UPR signaling pathways,Journal Article,2015,Frontiers in aging neuroscience,excluded,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Abstract ausente,Abstract missing from the public PubMed record.,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-033,PD,24262194,https://pubmed.ncbi.nlm.nih.gov/24262194/,Quantification of α-synuclein in cerebrospinal fluid: how ideal is this biomarker for Parkinson's disease?,Mollenhauer Brit,"The quantification of α-synuclein (αSyn) in cerebrospinal fluid (CSF) has been proposed as a diagnostic biomarker for Parkinson's disease and other αSyn-related diseases, such as multiple system atrophy and dementia with Lewy bodies. Most studies show decreased levels of αSyn in diseased CSF samples compared to control samples, but discrepant findings and overlapping values have been a major limitation for the use of CSF αSyn as a biomarker. This review addresses the current knowledge and investigates whether CSF αSyn is an ideal biomarker that can detect fundamental neuropathology features. It will also discuss whether CSF αSyn has been validated in neuropathologically confirmed cases, whether it shows a diagnostic sensitivity and whether it has a specificity above 80%. The review of current literature will also determine if sampling CSF αSyn is reliable, reproducible, noninvasive, simple to perform, inexpensive, and whether it has been investigated by at least two independent studies. CSF αSyn appears to meet most of these criteria, which have been proposed for ideal biomarkers, but further validation of this and other markers is needed to best introduce a panel of biomarkers in the early and differential diagnosis of Parkinson's disease.",Biomarker; Cerebrospinal fluid; Parkinson's disease; α-Synuclein,Journal Article; Review,2014,Parkinsonism & related disorders,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-034,PD,25545790,https://pubmed.ncbi.nlm.nih.gov/25545790/,Hydrogen sulfide inhibits amyloid formation.,Rosario-Alomar Manuel F; Quiñones-Ruiz Tatiana; Kurouski Dmitry; Sereda Valentin; Ferreira Eduardo B; Jesús-Kim Lorraine De; Hernández-Rivera Samuel; Zagorevski Dmitri V; López-Garriga Juan; Lednev Igor K,"Amyloid fibrils are large aggregates of misfolded proteins, which are often associated with various neurodegenerative diseases such as Alzheimer's, Parkinson's, Huntington's, and vascular dementia. The amount of hydrogen sulfide (H2S) is known to be significantly reduced in the brain tissue of people diagnosed with Alzheimer's disease relative to that of healthy individuals. These findings prompted us to investigate the effects of H2S on the formation of amyloids in vitro using a model fibrillogenic protein hen egg white lysozyme (HEWL). HEWL forms typical β-sheet rich fibrils during the course of 70 min at low pH and high temperatures. The addition of H2S completely inhibits the formation of β-sheet and amyloid fibrils, as revealed by deep UV resonance Raman (DUVRR) spectroscopy and ThT fluorescence. Nonresonance Raman spectroscopy shows that disulfide bonds undergo significant rearrangements in the presence of H2S. Raman bands corresponding to disulfide (RSSR) vibrational modes in the 550-500 cm(-1) spectral range decrease in intensity and are accompanied by the appearance of a new 490 cm(-1) band assigned to the trisulfide group (RSSSR) based on the comparison with model compounds. The formation of RSSSR was proven further using a reaction with TCEP reduction agent and LC-MS analysis of the products. Intrinsic tryptophan fluorescence study shows a strong denaturation of HEWL containing trisulfide bonds. The presented evidence indicates that H2S causes the formation of trisulfide bridges, which destabilizes HEWL structure, preventing protein fibrillation. As a result, small spherical aggregates of unordered protein form, which exhibit no cytotoxicity by contrast with HEWL fibrils.",,"Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.",2015,The journal of physical chemistry. B,eligible,eligible,final,not_applicable,background_mention,exclude,excluded_relevance,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO scientific relevance criteria.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-035,PD,27899737,https://pubmed.ncbi.nlm.nih.gov/27899737/,Cognitive Training in Parkinson's Disease.,Walton Courtney C; Naismith Sharon L; Lampit Amit; Mowszowski Loren; Lewis Simon J G,"Cognitive impairment is now widely accepted as a fundamental aspect of Parkinson's disease (PD). Given the prevalence of cognitive impairment and the associated impact on well-being, evidence-based interventions are needed. However, while research is continually accumulating in order to better understand the pathology and trajectory of cognitive changes, treatment options lag behind. Nonpharmacological approaches are of particular interest in this group, given the typical polypharmacy already present in PD patients. In this regard, cognitive training (CT) is a relatively new and prominent therapeutic option with accumulating scientific support and increasing public awareness. Research has now established benefits across many different populations, and trials investigating the use of CT specifically in PD are becoming more common. We offer a brief summary of CT and its efficacy in PD samples to date, as well as discuss areas requiring further exploration in this group. Crucially, we suggest that CT should be supported as a research priority in PD, given both proven and potential benefits as a noninvasive and well-tolerated behavioral intervention for cognitive impairment.",cognitive impairment; cognitive rehabilitation; cognitive training; dementia; Parkinson’s disease,Journal Article; Review,2016,Neurorehabilitation and neural repair,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-036,PD,26595534,https://pubmed.ncbi.nlm.nih.gov/26595534/,A Case of Rapid Eye Movement Sleep Behavior Disorder in Parkinson Disease Treated With Sodium Oxybate.,Liebenthal Jennifer; Valerio Jason; Ruoff Chad; Mahowald Mark,,,Case Reports; Journal Article,2016,JAMA neurology,excluded,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Abstract ausente,Abstract missing from the public PubMed record.,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-037,PD,24382629,https://pubmed.ncbi.nlm.nih.gov/24382629/,Alpha-synuclein transfers from neurons to oligodendrocytes.,Reyes Juan F; Rey Nolwen L; Bousset Luc; Melki Ronald; Brundin Patrik; Angot Elodie,"The origin of α-synuclein (α-syn)-positive glial cytoplasmic inclusions found in oligodendrocytes in multiple system atrophy (MSA) is enigmatic, given the fact that oligodendrocytes do not express α-syn mRNA. Recently, neuron-to-neuron transfer of α-syn was suggested to contribute to the pathogenesis of Parkinson's disease. In this study, we explored whether a similar transfer of α-syn might occur from neurons to oligodendrocytes, which conceivably could explain how glial cytoplasmic inclusions are formed. We studied oligodendrocytes in vitro and in vivo and examined their ability to take up different α-syn assemblies. First, we treated oligodendrocytes with monomeric, oligomeric, and fibrillar forms of α-syn proteins and investigated whether α-syn uptake is dynamin-dependent. Second, we injected the same α-syn species into the mouse cortex to assess their uptake in vivo. Finally, we monitored the presence of human α-syn within rat oligodendroglial cells grafted in the striatum of hosts displaying Adeno-Associated Virus-mediated overexpression of human α-syn in the nigro-striatal pathway. Here, we show that oligodendrocytes take up recombinant α-syn monomers, oligomers and, to a lesser extent, fibrils in vitro in a concentration and time-dependent manner, and that this process is inhibited by dynasore. Further, we demonstrate in our injection model that oligodendrocytes also internalize α-syn in vivo. Finally, we provide the first direct evidence that α-syn can transfer to grafted oligodendroglial cells from host rat brain neurons overexpressing human α-syn. Our findings support the hypothesis of a neuron-to-oligodendrocyte transfer of α-syn, a mechanism that may play a crucial role in the progression and pathogenesis of MSA.",glial cytoplasmic inclusion; multiple system atrophy; prion-like transfer,"Journal Article; Research Support, Non-U.S. Gov't",2013,Glia,eligible,eligible,final,not_applicable,background_mention,exclude,excluded_relevance,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO scientific relevance criteria.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,https://pubmed.ncbi.nlm.nih.gov/24753662/,A simple bedside test to assess the swallowing dysfunction in Parkinson's disease.,Kanna S Vinoth; Bhanu K,"BACKGROUND: Swallowing changes are common in Parkinson's disease (PD). Early identification is essential to avoid complications of aspiration.
OBJECTIVES: To evaluate the swallowing ability of the PD patients and to correlate it with the indicators of disease progression.
MATERIALS AND METHODS: A total of 100 PD patients (70 males and 30 females) aged between 50 years and 70 years with varying stage, duration, and severity were enrolled in a cross-sectional study carried out between January and May 2012. A simple bedside water swallowing test was performed using standard 150 ml of water. Swallowing process was assessed under three categories-swallowing speeds (ml/s), swallowing volume (ml/swallow) and swallowing duration (s/swallow). Equal number of age and sex matched controls were also evaluated.
RESULTS: All of them completed the task of swallowing. A mean swallowing speed (27.48 ml/s), swallowing volume (28.5 ml/s), and swallowing duration (1.05 s/swallow) was established by the control group. The PD patients showed decreased swallowing speed (7.15 ml/s in males and 6.61 ml/s in females), decreased swallowing volume (14.59 ml/swallow and 14 ml/swallow in females), and increased swallowing duration (2.37 s/swallow and 2.42 s/swallow) which are statistically significant. There was a significant positive correlation between the severity, duration, and staging of the disease with the swallowing performance and a poor correlation between the subjective reports of dysphagia and the objective performance on water swallow test.
CONCLUSION: The water swallowing test is a simple bedside test to identify the swallowing changes early in PD. It is recommended to do the test in all PD Patients to detect dysphagia early and to intervene appropriately.",Dysphagia in Parkinson's disease; simple bedside test; swallowing dysfunction,Journal Article,2014,Annals of Indian Academy of Neurology,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,https://pubmed.ncbi.nlm.nih.gov/24357102/,Enhancing case ascertainment of Parkinson's disease using Medicare claims data in a population-based cohort: the Cardiovascular Health Study.,Ton Thanh G N; Biggs Mary Lou; Comer Diane; Curtis Lesley; Hu Shu-Ching; Thacker Evan L; Searles Nielsen Susan; Delaney Joseph A; Landsittel Douglas; Longstreth William T; Checkoway Harvey; Jain Samay,"PURPOSE: We sought to improve a previous algorithm to ascertain Parkinson's disease (PD) in the Cardiovascular Health Study by incorporating additional data from Medicare outpatient claims. We compared our results to the previous algorithm in terms of baseline prevalence and incidence of PD, as well as associations with baseline smoking characteristics.
METHODS: Our original case ascertainment used self-reported diagnosis, antiparkinsonian medication, and hospitalization discharge International Classification of Diseases-Ninth version code. In this study, we incorporated additional data from fee-for-service Medicare claims, extended follow-up time, review of hospitalization records, and adjudicated cause of death. Two movement disorders specialists adjudicated final PD status. We used logistic regression models and controlled for age, sex, African American race, and education.
RESULTS: We identified 75 additional cases but reclassified 80 previously identified cases as not having PD. We observed significant inverse association with smoking status (odds ratio = 0.42; 95% confidence interval (CI) = 0.22, 0.79), and inverse linear trends with pack-years (p = 0.005), and cigarettes per day (p = 0.019) with incident PD. All estimates were stronger than those from the previous algorithm.
CONCLUSIONS: Our enhanced method did not alter prevalence and incidence estimates compared with our previous algorithm. However, our enhanced method provided stronger estimates of association, potentially due to reduced level of disease misclassification.",cardiovascular disease; cardiovascular health study; epidemiology; ICD-9; medical records; Parkinson's disease; pharmacoepidemiology,"Comparative Study; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",2013,Pharmacoepidemiology and drug safety,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-040,PD,27539167,https://pubmed.ncbi.nlm.nih.gov/27539167/,Psychiatric and Cognitive Effects of Deep Brain Stimulation for Parkinson's Disease.,Nassery Adam; Palmese Christina A; Sarva Harini; Groves Mark; Miravite Joan; Kopell Brian Harris,"Deep brain stimulation (DBS) is effective for Parkinson's disease (PD), dystonia, and essential tremor (ET). While motor benefits are well documented, cognitive and psychiatric side effects from the subthalamic nucleus (STN) and globus pallidus interna (GPi) DBS for PD are increasingly recognized. Underlying disease, medications, microlesions, and post-surgical stimulation likely all contribute to non-motor symptoms (NMS).",Affective disorders; Cognition; Deep brain stimulation; Parkinson’s disease,Journal Article; Review,2016,Current neurology and neuroscience reports,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-041,PD,32363728,https://pubmed.ncbi.nlm.nih.gov/32363728/,The Braak hypothesis in prion disease with a focus on Creutzfeldt-Jakob disease.,Iwasaki Yasushi,"This review considers whether the Braak hypothesis on protein propagation could account for prion disease, particularly Creutzfeldt-Jakob disease (CJD). In CJD, we can speculate on the pathological onset region to some degree in reference to the clinical symptoms and magnetic resonance imaging findings. Although relating the Braak hypothesis to prion disease is not straightforward, the following could be proposed based on experimental and previously reported case observations. Pathogenic abnormal prion protein (PrP) deposition in the central nervous system (CNS) probably begins several months or years before clinical symptom onset, signifying the potentiality of a preclinical stage, similar to α-synuclein deposition in Parkinson's disease (PD) and amyloid-β/tau deposition in Alzheimer's disease (AD). Unlike in PD and AD, the initial clinical symptoms of CJD vary by case, and thus the onset lesions must also be various and multiple in the CNS. Based on the pathological findings, particularly of PrP deposition extensively observed in the CNS gray matter of autopsy cases, it could be speculated that in the early disease stage, including the preclinical stage, abnormal PrP spreads from the onset region without directionality or hierarchy. Because each CNS region shows either vulnerability to or resistance against PrP deposition and pathological progression in prion disease, the lesion distribution shows system degeneration. Although pathologically combined cases of type 1 and type 2 PrP patterns are often recognized, type 1 and type 2 PrP patterns must never shift toward each other during the disease course; in other words, the original type of PrP deposition in each region presumably remains unchanged in each case. According to the several observations and corresponding speculations, there are at least partial similarities between prion disease and protein propagation, as explained by the Braak hypothesis, in terms of pathological lesion progression, but several noted contradictions preclude the hypothesis from comprehensively accounting for prion disease.",Braak hypothesis; Braak prion hypothesis; Creutzfeldt-Jakob disease; prion disease; prion hypothesis,Journal Article; Review,2020,Neuropathology : official journal of the Japanese Society of Neuropathology,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-042,PD,30554648,https://pubmed.ncbi.nlm.nih.gov/30554648/,Simultaneous synthesis of l-DOPA and oxidation of d-amino acid by specific coupling of a peroxidase to d-amino acid oxidase.,Chen Yao; Chu Hao; Liu Wei; Feng Wei,"3,4 Dihydroxy phenyl l-alanine (L-DOPA) is the gold standard Parkinson's disease therapy. A heme-dependent peroxidase (HDP) catalyzes the ortho-hydroxylation of l-tyrosine to l-DOPA using H2O2 as the co-substrate. d-amino acid oxidase (DAAO) catalyzes the oxidative deamination of d-amino acids (e.g. d-alanine), and H2O2 is evolved. However, both the enzymes DAAO and HDP can be inactivated by H2O2 during the catalysis. In situ generation and utilization of H2O2 can siginificatly reduce the inactivation by H2O2. HDP exists as a monomer and DAAO is a dimeric enzyme. Herein, the C-terminus of HDP was specifically ligated to the N-terminus of the DAAO subunit with native peptide through the in vivo monomer-subunit splicing. In the splicing product HDP&DAAO, HDP is close to the DAAO subunit at a molecular distance, and the transfer of H2O2 from DAAO to HDP is facilitated. In addition, HDP&DAAO exhibited a higher stability than HDP. Kinetics analysis showed that both the substrates l-tyrosine and d-alanine obey the Michaelis-Menten kinetics. For the deamination of d-alanine, the catalytic efficiency of HDP&DAAO is 3.05 times that of DAAO. For the sybthesis of l-DOPA from l-tyrosine, the catalytic efficiency of HDP&DAAO is 1.58 times that of HDP. Furthermore, HDP&DAAO was encapsulated within a Znic-based coordination polymer (Zn-CP). The morphorogy of HDP&DAAO/Zn-CP can be regulated by the enzyme concentration, the catalytic efficiency of the conjugates was found to be dependent on the morphorogy. The conjugates HDP&DAAO/Zn-CP exhibited a higher catalytic efficiency than free HDP&DAAO.",d-amino acid oxidase; Encapsulation; Heme-dependent peroxidase; Hydrogen peroxide; Monomer-subunit splicing,Journal Article,2018,Enzyme and microbial technology,eligible,eligible,final,not_applicable,background_mention,exclude,excluded_relevance,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO scientific relevance criteria.,Estudo empírico original confirmado por leitura do abstract,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-043,PD,33921588,https://pubmed.ncbi.nlm.nih.gov/33921588/,EEG-Single-Channel Envelope Synchronisation and Classification for Seizure Detection and Prediction.,Romaine James Brian; Pereira Martín Mario; Salvador Ortiz José Ramón; Manzano Crespo José María,"This paper tackles the complex issue of detecting and classifying epileptic seizures whilst maintaining the total calculations at a minimum. Where many systems depend on the coupling between multiple sources, leading to hundreds of combinations of electrodes, our method calculates the instantaneous phase between non-identical upper and lower envelopes of a single-electroencephalography channel reducing the workload to the total number of electrode points. From over 600 h of simulations, our method shows a sensitivity and specificity of 100% for high false-positive rates and 83% and 75%, respectively, for moderate to low false positive rates, which compares well to both single- and multi-channel-based methods. Furthermore, pre-ictal variations in synchronisation were detected in over 90% of patients implying a possible prediction system.",Alzheimer disease; detection; DSP; envelope; epilepsy; hilbert transform; Parkinsons disease; prediction; synchronisation,Journal Article,2021,Brain sciences,eligible,eligible,final,not_applicable,not_relevant,exclude,excluded_relevance,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO scientific relevance criteria.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-044,PD,34512944,https://pubmed.ncbi.nlm.nih.gov/34512944/,Altered Regional Homogeneity and Functional Connectivity during Microlesion Period after Deep Brain Stimulation in Parkinson's Disease.,Luo Bei; Lu Yue; Qiu Chang; Dong Wenwen; Xue Chen; Liu Dongming; Zhang Li; Liu Weiguo; Zhang Wenbin,"BACKGROUND: Patients with Parkinson's disease (PD) undergoing deep brain electrode implantation experience a temporary improvement in motor symptoms before the electrical stimulation begins. We usually call this the microlesion effect (MLE), but the mechanism behind it is not clear.
PURPOSE: This study aimed to assess the alterations in brain functions at the regional and whole-brain levels, using regional homogeneity (ReHo) and functional connectivity (FC), during the postoperative microlesion period after deep brain stimulation (DBS) in PD patients.
METHOD: Resting-state functional MRI data were collected from 27 PD patients before and after the first day of DBS and 12 healthy controls (HCs) in this study. The ReHo in combination with FC analysis was used to investigate the alterations of regional brain activity in all the subjects.
RESULTS: There were increased ReHo in the basal ganglia-thalamocortical circuit (left supplementary motor area and bilateral paracentral lobule), whereas decreased ReHo in the default mode network (DMN) (left angular gyrus, bilateral precuneus), prefrontal cortex (bilateral middle frontal gyrus), and the cerebello-thalamocortical (CTC) circuit (Cerebellum_crus2/1_L) after DBS. In addition, we also found abnormal FC in the lingual gyrus, cerebellum, and DMN.
CONCLUSION: Microlesion of the thalamus caused by electrode implantation can alter the activity of the basal ganglia-thalamocortical circuit, prefrontal cortex, DMN, and CTC circuit and induce abnormal FC in the lingual gyrus, cerebellum, prefrontal cortex, and DMN among PD patients. The findings of this study contribute to the understanding of the mechanism of MLE.",,Journal Article,2021,Parkinson's disease,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-045,PD,33570949,https://pubmed.ncbi.nlm.nih.gov/33570949/,Neuropeptides: Roles and Activities as Metal Chelators in Neurodegenerative Diseases.,Ben-Shushan Shira; Miller Yifat,"Neurodegenerative diseases, such as Alzheimer's disease (AD) and Parkinson's disease (PD), are characterized by deposits of amyloid proteins. The homeostasis of metal ions is crucial for the normal biological functions in the brain. However, in AD and PD, the imbalance of metal ions leads to formation of amyloid deposits. In the past four decades, there has been extensive effort to design compound agents than can chelate metal ions with the aim of preventing the formation of the amyloid deposits. Unfortunately, the compounds to date that were designed were not successful candidates to be used in clinical trials. Neuropeptides are small molecules that are produced and released by neurons. It has been shown that neuropeptides have neuroprotective effects in the brain and reduce the formation of amyloid deposits. This Review Article is focused on the function of neuropeptides as metal chelators. Experimental and computational studies demonstrated that neuropeptides could bind metal ions, such as Cu2+ and Zn2+. This Review Article provides perspectives and initiates future studies to investigate the role of neuropeptides as metal chelators in neurodegenerative diseases.",,"Journal Article; Research Support, Non-U.S. Gov't; Review",2021,The journal of physical chemistry. B,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-046,PD,30572116,https://pubmed.ncbi.nlm.nih.gov/30572116/,Takotsubo cardiomyopathy and Parkinson's disease: An exceptionally uncommon clinical duet.,Lazaros George; Dimitriadis Kyriakos; Xanthopoulou Maria; Latsios George; Antoniou Christos; Lazarou Emilia; Tousoulis Dimitris,,Cardiogenic shock; Parkinson's disease; Takotsubo cardiomyopathy,Case Reports; Letter; Video-Audio Media,2018,Hellenic journal of cardiology : HJC = Hellenike kardiologike epitheorese,excluded,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Abstract ausente,Abstract missing from the public PubMed record.,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-047,PD,31995497,https://pubmed.ncbi.nlm.nih.gov/31995497/,Prediction of Freezing of Gait in Patients With Parkinson's Disease by Identifying Impaired Gait Patterns.,Zhang Yuqian; Yan Weiwu; Yao Yifei; Ahmed Jamirah Bint; Tan Yuyan; Gu Dongyun,"Freezing of gait (FoG) prediction, combined with rhythmic laser cues, may help Parkinson's disease (PD) patients overcome FoG episodes. This study aimed to utilize the impaired gait patterns preceding FoG to build a machine-learning-based model for FoG prediction. Acceleration signals were collected using an accelerometer attached to the lower back of 12 PD patients with FoG while they were performing designed FoG-provoking walking tasks. Step-based impaired gait features and conventional FoG detection features were extracted from the signals, based on which two FoG prediction models were built using AdaBoost to validate if the use of the impaired gait features can better predict FoG. For the correct labeling of the gait prior to FoG (pre-FoG), the personalized pre-FoG phase was defined according to the slope of the impaired gait pattern. The impaired gait features were relabeled based on the pre-FoG phase upon which the personalized labeled FoG prediction model was built. This was compared with the model built using unified labeling. Results showed that impaired gait features could better predict FoG than conventional FoG detection features with low time latency, and personalized labeling could further improve the FoG prediction accuracy. Using impaired gait features and personalized labeling, we built a FoG prediction model with 0.93 sec of latency. Compared to using conventional features and unified labeling, our model achieved 5.7% higher accuracy (82.7%) in patient-dependent test and 9.8% higher accuracy (77.9%) in patient-independent test. Therefore, using the impaired gait patterns is a promising approach to accurately predict FoG with low latency.",,"Journal Article; Research Support, Non-U.S. Gov't",2020,IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,https://pubmed.ncbi.nlm.nih.gov/30069080/,Impact of Progression of Parkinson's Disease and Various Other Factors on Generalized Anxiety Disorder.,Rana Abdul Qayyum; Ansari Hamza; M Qureshi Abdul Rehman; Rahman Eraad,"OBJECTIVE: While much research has been conducted toward understanding the relationship between prevalence of Parkinson's disease (PD) and generalized anxiety, little has been done considering additional influential factors in the relationship by means of a large ethnically diverse sample. Our study strives to fulfill these deficits in the literature as we set out to determine the impact of progression of PD, age, gender, and Hoehn and Yahr (H and Y) staging of PD on generalized anxiety.
METHODS: A retrospective chart review analysis was performed on PD patients who were regularly examined in a community-based PD and movement disorders center from 2005 to 2010.
RESULTS: This study consisted of 310 patients with PD among whom 12% had generalized anxiety. Neither age nor gender was significant onset predictors at P = 0.05. The impact of progression of H and Y Stages 2-3 and 2-4 increased the odds of generalized anxiety disorder (GAD) prevalence though it was statistically insignificant at P = 0.05.
CONCLUSIONS: Clinicians should not expect the risk of developing anxiety to depend on gender nor change as a function of age though it may increase with symptomatic progression of PD as outlined by H and Y. To the best of our knowledge, this is the largest and most ethnically diverse prevalence study with a focus on generalized anxiety and PD.
SIGNIFICANT OUTCOMES AND LIMITATIONS: The symptomatic progression of PD, but not age or gender, may be associated with an increased risk for GAD. This study lacked adjustment for potential confounders such as depression and PD medications.",Anxiety; gender; Parkinson's disease; Parkinson's disease stage,Journal Article,2018,Journal of neurosciences in rural practice,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
